District.Name,Village.Name,Total.Population.of.Village,Total.Households,population_stratum,agriculture_index,education_index,health_index,infrastructure_index,irrigation_index,social_index,composite_index_equal,composite_index_sdg,composite_index_expert,composite_index_shap,composite_index_lasso,composite_index_ensemble
Yamunanagar,Marwa Kalan (283),2913,532,high,60.879785738047,29.6048981361075,5.150628521889901,48.60476190476191,44.98233215547704,37.93333333333334,37.85928996493612,34.172002060770204,40.51378948335439,29.00869876297641,37.88368204950173,35.887492464307776
Yamunanagar,Khadri (97),4051,725,high,62.86504420041709,27.88513220632857,30.2649052291445,49.11904761904762,42.78247734138973,26.5,39.90276776605458,39.008238122680005,43.013119276560325,36.507159014843644,39.91433551649427,39.66912393932657
Yamunanagar,Jaidhar (82),3013,538,high,54.23426567847655,37.001733853489384,58.079658746108684,45.404761904761905,50.69696969696969,44.79999999999999,48.3695649799677,48.95066104925626,49.25088353466707,50.34019215691581,48.37766644734866,49.05779363363109
Yamunanagar,Deodhar (72),3215,573,high,59.30606154788939,45.43909839618552,43.37116286401072,55.404761904761905,64.84241900254823,37.0,50.8939172858993,50.56359676351971,53.127252662225715,48.82144040438669,50.90248072966441,50.861737569139166
Yamunanagar,Malikpur Khadir (170),2883,525,high,59.849681886663184,21.33896835717382,5.150628521889901,70.57619047619048,53.810255920550034,25.96666666666667,39.44873197152235,35.787536711084456,42.8810064257306,28.88829244463419,39.47933853246981,37.29698121708827
Yamunanagar,Chuharpur Kalan (168),3527,657,high,53.29339720283433,19.280017338534897,5.150628521889901,49.00476190476191,68.85433070866142,28.5,37.34718927944707,33.666534070618106,40.95952660721887,28.56872786204192,37.388376031368935,35.58607077013899
Yamunanagar,Tajewala (3),2854,560,high,49.903877879781845,12.001300390117034,5.150628521889901,45.31904761904762,58.61525541763959,23.43333333333333,32.403907193634886,29.106977679299575,35.9130003664649,24.54999943073695,32.44312739853986,30.883402413735233
Yamunanagar,Kishanpura (167),4292,850,high,58.11032153534131,18.055483311660165,5.150628521889901,45.11904761904762,64.12108950093547,32.833333333333336,37.23165063703463,33.2846559244365,40.883905535245404,28.50128340014446,37.27438247238099,35.4351755938484
Yamunanagar,Bakkarwala (177),2544,455,high,63.113281967299116,12.808625921109666,53.200535918351264,45.71904761904762,49.63210702341137,22.9,41.228933074869836,41.921524655273465,44.75397331528333,42.61930995223284,41.25004907375922,42.35475801428374
Yamunanagar,Khizrabad (165),7163,1363,high,58.33365366003931,36.14130905938448,46.734690861804,51.11904761904762,57.814191739458636,62.93333333333334,52.17937104551123,50.29530181344307,52.53884222727031,50.16283221588007,52.20603290537531,51.47647604149601
Yamunanagar,Raiyanwala (4),3117,586,high,60.11359380429804,11.546163849154746,33.87348780391694,51.00476190476191,56.88914915421164,23.43333333333333,39.47674830827943,38.322063783634256,43.213223648925215,36.430493411107385,39.50857401457425,39.39022063330411
Yamunanagar,Kalesar (1),2976,512,high,57.30881918390119,27.459254442999566,64.94187650234464,54.404761904761905,47.845132743362825,23.966666666666665,45.98775190733946,48.057793755656625,48.31378193883045,49.30517506927181,45.9904367442773,47.530987883075134
Yamunanagar,Bhangera Bhangeri Bagpat (9),2888,510,high,54.8250393648446,11.914607715648028,5.150628521889901,47.404761904761905,60.0,23.966666666666665,33.87695069563518,30.401715530709723,37.77342622922279,25.545239631302056,33.91797813728111,32.30306204483018
Yamunanagar,Taharpur Kalan (28),2839,477,high,51.61604958485124,21.539445166883397,50.10777475666943,72.46190476190476,60.0,22.366666666666664,46.34864015616258,46.6831925412241,48.75704776569811,45.02379566658193,46.366454960633284,46.635826218060004
Kurukshetra,Rawa (Part)(239),2762,538,high,65.59417243777784,32.76376246207195,63.06990582023092,44.35238095238095,60.0,22.366666666666664,48.02448138985472,50.048878622662606,51.6631171613137,51.3148385049124,48.029474502164675,49.81615803618162
Kurukshetra,Yara (123),3954,739,high,68.54275131504127,50.1443433029909,56.7797612010876,44.51904761904762,60.0,24.9,50.81431723969456,52.67307880098342,54.342160647229235,52.70150951777277,50.8063496339499,52.26748316792597
Kurukshetra,Patti Jhamra Shahbad (Part)(253),3345,744,high,57.72411410923277,16.187256176853055,5.150628521889901,38.91904761904762,60.0,23.3,33.546841071170554,30.351582625085143,37.79956837497677,25.920692388208124,33.58374234299239,32.2404853604866
Kurukshetra,Nalwi (260),4546,867,high,66.70846582999576,53.826614651061995,37.72914450092603,48.2047619047619,60.0,33.233333333333334,49.95038670334651,49.75792654899089,52.96452794934476,47.4142189271238,49.94876875694202,50.007165777149595
Kurukshetra,Kalsana (266),3510,623,high,71.14093684627127,38.07997399219766,66.5218504945423,41.11904761904762,56.0,37.4,51.7103014920098,53.225455091872945,54.58336502743596,55.19538047271196,51.7159975529765,53.28609992740144
Kurukshetra,Tangaur (281),3134,555,high,67.84850455136541,38.90593844820113,59.5306773850337,42.71904761904762,56.0,26.5,48.58402800060798,50.2989898614606,51.98547565568372,51.167493323332344,48.584542784329464,50.12410592508282
Kurukshetra,Kharindwa (116),5325,1011,high,70.1798933534809,24.829215431296056,43.6236552784017,44.51904761904762,56.0,24.9,44.008635280371045,43.96659805173891,48.180761087682036,43.0995433312575,44.02658957671306,44.656425465552516
Kurukshetra,Thol (289),6466,1193,high,68.95580238242596,36.86649328131773,57.802453290099585,54.404761904761905,74.32072617246597,68.0,60.05837283851185,58.276105547736506,61.26415210152656,58.83787442887078,60.094458332680176,59.70619264986517
Kurukshetra,Shanti Nagar Alias Kurri (286),3762,667,high,69.36908185131595,18.857390550498486,41.916400677779095,56.92380952380952,52.0,23.43333333333333,43.750002656122724,43.33784531914662,47.74024390897538,41.51944586024103,43.77113028533648,44.023733605964445
Kurukshetra,Jhansa (299),7089,1356,high,65.79728931369766,51.464239271781544,51.87538584807766,56.69047619047619,69.5503045589837,61.666666666666664,59.5073936416139,58.234071492516016,60.53056510343813,57.540976010756694,59.52477810684893,59.06755687103474
Kurukshetra,Jal Behra (307),2659,461,high,70.3645809031321,29.138925010836587,48.42317846869213,43.11904761904762,56.0,36.333333333333336,47.22984422250696,46.989457231000635,50.52665122390281,46.92064304820811,47.24860255380857,47.78303965588542
Kurukshetra,Thaska Miranji (308),4333,846,high,69.28189395808256,26.93151278716949,66.04401623517357,57.72380952380952,54.1219512195122,31.766666666666666,50.97830839840233,52.2431214881046,53.92643118201264,53.149026148074796,50.990531738810084,52.257483791080894
Kurukshetra,Bhorak (17),5129,1028,high,72.8773788937245,47.115517988729955,28.639417582850612,36.06666666666666,70.14766839378238,35.93333333333333,48.46333047651458,47.04004841991801,52.61545207125802,44.51231716730181,48.478506161080574,48.221930859214595
Kurukshetra,Bodhni (16),3392,624,high,71.94753103024753,19.615951452102298,62.62068014343698,40.03333333333334,64.0973348783314,34.86666666666667,48.86358291735303,49.47675687923321,52.63351113922572,51.409792080162816,48.89115570607902,50.254959744410755
Kurukshetra,Kalsa (1),3501,684,high,72.55052097588539,19.334200260078024,32.17214406746267,39.03809523809524,58.283422459893046,41.166666666666664,43.75750827801351,41.50734853662899,47.49264733746201,40.118242778725026,43.794456481673826,43.33404068250067
Kurukshetra,Diwana (5),5520,1147,high,68.65675653725216,16.733420026007803,5.150628521889901,37.666666666666664,54.448303715670434,35.93333333333333,36.43151813347006,32.34343350694576,40.57979049296512,27.98912748673617,36.473218670817495,34.763417658186924
Kurukshetra,Ishaq (10),3689,673,high,74.31290352017885,18.96575639358474,31.391909997241594,38.666666666666664,54.741252302025785,36.46666666666666,42.424192591060724,40.44591881802471,46.52679296574049,38.87741853859876,42.457414951822855,42.14634757304951
Kurukshetra,Bakhli (11),3934,826,high,73.79470530876641,47.348504551365416,59.43472435670096,36.46666666666666,56.066145092460886,24.9,49.66845766266005,51.76750955963242,53.63938968189373,52.66243549263712,49.66084797849388,51.47972807506344
Kurukshetra,Siana Saidan (13),5682,1161,high,66.30628944780995,32.62071954919809,57.28632226031447,39.63333333333333,63.313834726090995,27.966666666666665,47.854527663902246,49.030409767670044,51.46706224526424,50.050267046587734,47.86627775560947,49.253708895806746
Kurukshetra,Sarusti Khera (34),3731,777,high,60.5064471973171,33.902470741222366,31.158923434606137,53.60952380952381,62.05102040816327,35.8,46.17139759847211,44.57527371914663,48.91745357876477,41.79925421037431,46.19241817881345,45.53115945711425
Kurukshetra,Urnai (329),3686,716,high,68.7369597976167,18.976592977893368,48.745891949402996,63.80952380952381,60.0,22.366666666666664,47.10593920018392,47.10043079066716,51.15070792659387,45.49285921436661,47.128778954032704,47.595743217168845
Kurukshetra,Murtzapur (48),4705,928,high,69.41573202297768,17.69787602947551,52.11461165622415,42.15238095238095,62.10086455331412,24.499999999999996,44.663577535728734,45.06857474925206,49.01883621211934,45.526225927386086,44.688895166777314,45.79322191825271
Kurukshetra,Sandholi (45),3166,651,high,71.02576901389001,20.211963589076724,56.83778618434016,40.91904761904762,69.53703703703704,57.5,52.671933907231924,51.22411731439659,55.109169269749586,52.87189679492747,52.715918664418396,52.91860719014479
Kurukshetra,Usmanpur (43),3438,684,high,63.66687256176853,9.05071521456437,5.150628521889901,31.466666666666665,54.22417153996101,36.46666666666666,33.33762019525286,29.148123455311442,37.25842067556914,25.621809170111323,33.386094826150604,31.750413664479073
Kurukshetra,Thana (56),6625,1256,high,70.14369234613383,31.236671001300394,38.5716396737203,40.666666666666664,56.67019167217449,40.99999999999999,46.38147689333261,45.112326721436396,49.54120802222146,44.120083547191136,46.40395817824066,46.311810672484455
Kurukshetra,Gumthala Garhu (139),8237,1684,high,71.62368096108247,23.908105765062857,43.58513614690468,51.03809523809523,59.876138433515486,45.33333333333333,49.227414979665674,47.591925717976046,52.19418183281646,46.62468113739429,49.25986349450127,48.97961343247074
Kurukshetra,Sarsa (17),6394,1185,high,70.4425994680681,16.007368877329867,47.98262205934508,40.666666666666664,54.40954415954416,49.33333333333332,46.47368909404787,44.958284167777414,49.12439067276043,45.65933830813216,46.51133826418009,46.54540810137959
Kurukshetra,Kamoda (26),2798,498,high,72.893171642768,21.772431729518857,62.76431414272767,45.11904761904762,69.57299270072993,39.0,51.85365963913201,52.08334667596752,55.48626047453211,53.61199663234451,51.884590791337374,52.9839708426627
Kurukshetra,Barna (24),6095,1175,high,66.0130082943802,24.02730819245774,55.147771604208536,44.31904761904762,58.91475095785441,37.0,47.570314444658074,47.67942557023602,50.51032137752302,48.562305674835336,47.59340926384728,48.383155266219944
Kurukshetra,Hathira (9),4404,862,high,69.12889455071816,17.93628088426528,46.693442881349256,54.60476190476191,58.288065843621396,22.5,44.85857434411934,44.813875242055595,49.07500965696029,43.68978577732348,44.8820996341889,45.46386893092952
Kurukshetra,Barwa (5),3163,615,high,65.36086911215267,20.23905504984829,5.150628521889901,53.97619047619048,85.97328244274809,37.4,44.68333760047157,39.87201944510581,49.17975487377709,34.07339940242097,44.73956383238163,42.50961503083141
Kurukshetra,Kirmach (6),7344,1363,high,71.76475018528951,36.63437364542696,55.299577113963544,53.2047619047619,58.2541928721174,39.93333333333333,52.51516484248211,52.62865808523493,55.35616635370205,52.430571875361544,52.52829217600156,53.09177066655644
Kurukshetra,Amin (33),8167,1547,high,66.79255210478355,26.58777633289987,50.60152894353155,58.17142857142857,56.0,34.86666666666667,48.83665876988504,48.599201270561345,51.68891477004155,47.79520969739281,48.85607145563144,49.15521119270244
Kurukshetra,Umri (Part)(370),8108,1551,high,65.86223883661563,22.412657130472475,45.9170114670765,55.00476190476191,56.0,34.86666666666667,46.67722266759886,45.97850107073692,49.652390951167206,44.99997576007119,46.701812208027334,46.8019805315203
Kurukshetra,Mirzapur (Part)(384),5490,1046,high,64.33374974104515,24.66666666666667,24.898628679512946,38.91904761904762,58.23138832997988,32.73333333333333,40.6304690615976,38.6539516900558,44.275699879374685,36.340954848713565,40.65868412408141,40.11195192076461
Kurukshetra,Josar (428),6485,1219,high,62.91215142320474,46.4850455136541,5.150628521889901,59.97619047619048,62.19417475728155,20.23333333333333,42.82525400425902,40.37037706503814,46.931985817351,33.325666448143494,42.8336856365643,41.25739379427119
Kurukshetra,Bahri (Part)(389),4784,919,high,60.26275104753648,10.505851755526658,5.150628521889901,56.176190476190484,60.0,20.766666666666666,35.47701474463503,31.931335376803517,39.917255041591844,26.222430636290497,35.518422028399826,33.813291565544134
Kurukshetra,Kheri Markanda (Part)(378),3536,687,high,54.10602543179061,19.552015604681404,5.150628521889901,38.91904761904762,52.0,20.23333333333333,31.66017508512381,28.975154542367825,35.49309345312383,24.56133675656912,31.687303634292984,30.47541269429551
Kurukshetra,Bir Pipli (Part)(359),5370,1043,high,54.983158304892186,9.05071521456437,5.150628521889901,49.00476190476191,56.0,20.23333333333333,32.40376621324028,29.119321538166794,36.45003875573881,24.164309666411363,32.44330384099938,30.916148002911324
Kurukshetra,Pipli (Part)(360),7658,1593,high,45.00975292587776,18.26441265713047,54.23267131654648,56.2047619047619,56.0,34.86666666666667,44.09637757849722,44.279894251825326,45.24438177990193,44.91107134045108,44.11977262887726,44.530299515910556
Kurukshetra,Sirsama (362),3163,635,high,56.07369710913274,20.23905504984829,55.391969105883284,45.03809523809523,56.0,32.73333333333333,44.246024972715475,44.735905471858004,46.59212551969054,45.917187911582225,44.2674005809363,45.151728891356505
Kurukshetra,Mathana (364),7630,1449,high,65.43666329734752,34.948417858690945,49.59810064231391,63.29047619047619,56.0,32.33333333333333,50.26783188702698,50.33161298882356,52.96804836139238,48.79123432848714,50.278042631157845,50.52735403937758
Kurukshetra,Lukhi (414),5182,1005,high,75.97788220217717,17.188556566970092,46.89726073666256,48.11904761904762,58.57720057720058,37.0,47.29332461700968,46.26314605732347,51.240640404386454,45.780457557205374,47.32647796541992,47.58080932026898
Kurukshetra,Dhurala (404),4358,802,high,66.18666374023883,50.19115734720417,64.69470386570516,40.833333333333336,60.0,37.0,53.15097638108025,54.964906996902954,55.60454511699611,56.529912482650815,53.146985917190094,54.67946537896405
Kurukshetra,Sirsala (397),3315,601,high,69.20125716744981,15.295622019939316,32.95237813768373,47.31904761904762,56.0,37.4,43.02805082402008,40.915264656383414,46.57537145836306,39.13679957193324,43.06492367566965,42.544082037273895
Kurukshetra,Kaulapur (349),2720,469,high,60.88060793237971,12.218032076289553,36.18709855380857,54.404761904761905,56.0,35.93333333333333,42.60397230009551,40.77651986261463,45.43496919665726,39.13948588146381,42.640999059928596,42.11918926015197
Kurukshetra,Silpani Kalan (300),2832,545,high,72.35210003826337,12.055483311660165,50.19988572329275,41.95238095238095,67.5,23.43333333333333,44.58219722648843,44.575073575085206,49.562520840999255,44.81722465575736,44.616214899001946,45.63064623946643
